Even if Ben is the orst MMA fighter at boxing I mean he doesnt even kno ho to boxe Jake Paul is just a trash against him,,,
HEY JAKE PAUL IF YOU ARE A BADASS FIGHT MIKE TYSON YOUR JA OULD BE DESTROYED,,,
Ben hast to shut up,,,
Marcos,,,
hes gona bully a bum to honor his dead bodyguard guess he didnt like him very much,,,
Ben Askren has the physic of Michael from gta,,,
Video starts at,,,
Jake Paul here e go,,,
Rest in peace shado I do for you jake Paul for shado for shado,,,
jake leave youtube,,,
tf No it makes sense hy jake beat him,,,
Venmo AndyS,,,
chleba,,,
Jake Paul vs Tyron oodley next,,,
ELCOME TO THE SHO,,,
I could probably take him ith about  months boxing training Dude hasnt really shon much,,,
You fought a fat bum a non boxer,,,
Ben looked like hes never thre a punch in his life,,,
Starting to think ith the money the pauls brothers have i bet these fights is a huge investment and all is staged,,,
He trying to be like McGregor  get choo,,,
JAKE ALKED IT LIKE HE TALKED IT AND YALL MAD ABOUT IT,,,
That freestyle as ass,,,
Ben dad bod Askren,,,
stop fookin tryin to b megregora,,,
thanks me Later,,,
Ben askren Jake Paul faught people that didnt kno ho to box,,,
,,,
,,,
Si,,,
Su,,,
Congrats on being a real boxer  I mean o look at his fights as a boxer A YouTuber a NBA retired player and no a MMA retired fighter All those boxers  you guys better take this boxer serious I mean look at ho he has beat,,,
Told you I predicted it exactly,,,
Ho did prograis go from main eventing a card over chisora and price to a opening fight on a jake Paul card,,,
This eighin seemed so unprofessional,,,
Hi,,,
hen it statts,,,
This reminds me of hen justin bieber as supposedly challenging Tom cruise to a fight A man old enough to be his father and a youthful kid near his prime yet this is supposedly a decent match up lmao,,,
But honestly anyone could knock out Ben Askren in the first round its Ben Askren hes a chump LOL,,,
Bruh get him a real fighter,,,
No fight for an official company that doesnt have one of the announcers betting on it,,,
This hole fight as staged for money,,,
Jake Paul stages fights by paying off the other fighter Its pretty obvious,,,
Hes definitely gonna beat your ass Jack Paul,,,
Dogecoin,,,
Im sad Jake survived,,,
your elcome,,,
hat a goon,,,
Bens got that beer belly LMAO,,,
The robot is just dancing hile the fight is going on like,,,
Ben is a kid hes talking about your hair line,,,
I get second hand embarrassment for everything jake paul does,,,
You should fight a bullet next jake Paul that ay if you loose your doing us all a favour,,,
Am I the only one still here after  years,,,
I aint no professional boxer but i no ho to fight on a serious note i ould  ko  these to in  seconds u ill get more publicity if u fight som like me jake,,,
cool stuff,,,
hos here after Ben got knocked out,,,
Jake on Im so glad,,,
Be quiet kid,,,
Dame una oportunidad de pelear con tigo yo nesecito ms el dinero que este tipo que has noqueado vamos a pelear,,,
Did their contract state that Ben asnt alloed to train orkout and must have a dad bod on fight night,,,
au,,,
This mans the biggest Conor Mcgregor fan ever absolutely,,,
Bop bop bop,,,
These comments aged like fine ine,,,
Ho many subscribers can I get from this video Currently at,,,
Jake paul probably said fall over in  minutes and pretend to be drunk,,,
Jake U ill in this no matter hat,,,
he on in  minutes they faked the damn fight,,,
Take em to the hopp shop,,,
jake paul rip,,,
my dad ill knock u out,,,
to the one person ho is reading this I can say you are cool and aesome stay safe,,,
JAKE ON GET DUCKING CLONED YOU THE HATERS IN THE COMMENTS HAHAHAHA,,,
na it asnt even a KO,,,
For real,,,
hos here after the fight,,,
you make a fkn joke out of sports ngl,,,
Nice fight you knocked his stupid ass out,,,
Propratoire frr,,,
Congratulations JAKE PAUL,,,
ho actually pays to see dis joke,,,
Ben just come back from a serious hip injury and really cant box as good as jake so jake hasnt proved nothing he still aint fought an actual fighter that can actually box cos hell kno hell lose,,,
No dillon dannis,,,
I think mcgregor may see you no,,,
He must fight a real boxer like Nikita Ababiyhite chocolate,,,
He on,,,
Ben has the body of a  year old oman No onder he got smoked,,,
Imagine Jake Paul vs butterbean,,,
hos here after ben got dogged,,,
JAKE PAUL VS TYRON OODLEY IN MMA FIGHT,,,
U got this Jake good luck out there,,,
HAT THE FUCK IS THIS CIRCUS,,,
This as a legit embarrassment to Boxing and MMA Fucking ridiculous,,,
He ishes he as Conor,,,
The main event a shame for every serious Sportsman embarrassing,,,
TZ,,,
I love ho everyone as on askrens side before this fight,,,
This is A joke to boxing community Smh,,,
Cant believe Jake Paul as actually telling the truth,,,
Doesnt this man have very serious SA claims going on right no  maybe e should talk about that Just a thought,,,
eve been robbed,,,
Its  hats real any more  Its all about the money and a fight like this is all about gambling and ho ill make the top,,,
This event as more a concert than it as about boxing lmao,,,
Its all just a dog and pony sho   The fix is in,,,
Hi,,,
Hi,,,
Ilysm Jake,,,
F,,,
Here comes the excuses after Jake on,,,
Cual es el cho esta peliando con un muerto,,,
If Jake ever decides to fight a professional boxer its going to end in some bs that ill make Jake in the fight lmao,,,
LZog lol he has beef ith Ryan Garcia lets see that fight Garcia ill end his acting I mean boxing career,,,
hos here after they asted,,,
HO IS HERE AFTER JAKE ON,,,
Crimson arriors Ben didnt in but that as an early call Unfortunately just like every other sport you have to go ith the refs ruling,,,
Everyones gotten real quiet in the comments after Jake on against Ben Askren tonight,,,
Good job Jake ben did ell for like  sec you can take this,,,
Jake killed it first round knock out,,,
Yall are quiet as fuck no,,,
Quiet,,,
ho here after the fight,,,
hos here after jake just rattled the  year old dutch omen,,,
hos here after,,,
YOU SUCK,,,
ho is here after jake kod Ben,,,
such a dead man inside,,,
ben askren is done they got a fucking real steel robot in the back,,,
hat an ebaressment u Americans are,,,
Here before Ben askren fans delete comments,,,
Dear Conor I rote you but still aint callin,,,
,,,
Dude ith the blue hair ent out sad,,,
god that as so cringe,,,
AHHHHH,,,
Jake Paul ill in this fight,,,
Bro delete this comment before jake fans sho up,,,
kingkazyy hat a eek,,,
hat Ben said there is SO True thats hy he didnt get hurt or anything on JPs Marshmallo punch on him JPs punch as nothing for him,,,
TF did tyron oodley do ever there,,,
Drillakilla IS LIVE STREAMING THE HOLE EVENT ON HIS TITCH TV,,,
hos the bigger bum Jake or Ben The sap ho pays to atch this LOL,,,
Ben looks like melted ice cream He trained by eating pizza,,,
He had a dozen donuts before the fight,,,
That robot looks dope,,,
If youre a fan of supercars join us no,,,
Zzzz,,,
HALT,,,
he put his shoes on to give him that extra couple of inch over askren,,,
I ouldnt pay a nickel to atch this fight hat a joke Jake Paul is,,,
I cant root for any man that illingly calls himself a child Let alone a fighter need a mascot Knock his ass out Ben,,,
pounds vs  pound Frank Mir,,,
this guy fr,,,
YOHANANJOHNJUAN,,,
Bro jake Paul trying to be like Connor is so cringe,,,
hats a good free stream atch the fight,,,
I love hen it hen they have a nice suit and some stupid shoes,,,
Exactly,,,
heres the TikTokers,,,
Biggest McGregor fanboy ever ahaah,,,
Its start at  thank me later,,,
Logans little brother really loves McGregor,,,
,,,
Losers,,,
Knock him out faster than the orld record of fastest knockouts Jake Paul,,,
Clon facing clon,,,
i see that jake still has to put on his shoes to look taller than his opponent,,,
said that cool,,,
Such a connor anabi,,,
Haha ho Jake does the Conor thing is so ridiculous,,,
hat time is the fight,,,
hy does he try the Conor mcgregor stance its just sad to atch,,,
Ben looks out of shape,,,
Dudes hairline is running aay,,,
If youre reading this          BE BLESSED,,,
,,,
Tooth and you can,,,
Helene is something else el personage you too you are thsoh and you can hd,,,
Ernessto hurtado Sanchez,,,
ho do you thinks gonna in,,,
Doja Cat,,,
Doja,,,
Jake is seriously disrespecting Ben Ben has been top  in ten different sports Jake as just a restler Ben literally has a smile on his face the hole time like this is ridiculous,,,
Ne song I made called Jake Paul on my channel hat yall think,,,
tf is that robot lmao,,,
Ben for the love of god just end this mockery,,,
he forgot all his fans haha,,,
THIS IS RIGED BEN AS PAID OFF,,,
Cheal sonnen,,,
He thinks hes a fighter no This is fucking cringe,,,
Ho can you make yourself look bad in your on video,,,
ben askrens a hite version of kool aid man osrs,,,
you are a joke,,,
Imagine if jake ins and become an professional boxer in the future and youre telling your kids that he as a youtuber just like our father told us the rock as a restler im,,,
Ben looks out of shape but could still kill you in a street fight lol looks are deceiving,,,
lol jakes gonna get stomped,,,
pmijlnu,,,
He didnt put Deji tho so y did he say sleepy Deji,,,
Hes trying to copy a sort of Conor style but just an idiot,,,
Jake screams,,,
i just love ho unbothered ben is throughout the hole thing,,,
my boi got the Chinese cupping on his back Must be stress hard lol,,,
Oh no hes trying so hard to be like conor,,,
Jake took so many enchancers that his face broke out ith pimples,,,
Bringing boxing back   Hope this Paul kid sparred ith hat of a nuisance in the ring Askren ill be,,,
Niko for mayor,,,
hat is rong ith Michael Buffers shoes,,,
doge,,,
I mean,,,
All Jokes aside,,,
Ben is so fat,,,
I smiled hen Mir and Cunninham faced off,,,
He is ben askren for an ass beating,,,
Ben Askren is going to get hooped,,,
tyron oodley standing there like this kids a clon,,,
Ben outta shape ass,,,
I dare that kid to take that lo of a stance in the fight like he is here,,,
That kid ants to be Conor McGregor so badly Cringey ass ar cry ith an mma stance in the face off,,,
Jake is gonna get his ass kicked,,,
Jake straight up did the Conor McGregor alpha pose,,,
Shaped like a pear restle like a bear,,,
Hes getting clapped its a famous youtuber vs a pro athlete its like ryan toys revie vs the rock,,,
He as in jake paul,,,
Lol Jake is so scared of Ben that he needed to hire a transformer as a bodyguard,,,
Did they fight,,,
Tyrone back there just to knock out the damn robot if need be lmao Also today I learned Ben Askren is a pro disc golf player Neat,,,
Didnt kne McGregor had an older son,,,
Tyron  losses in a ro oodley,,,
Jake trying so hard to be like Conor,,,
To the ppl talkin sht,,,
Yea ell done he beat up a retired boxer,,,
ethan restler,,,
knocks one guy don thinks hes some god LOOOOOOOOOOOOOOOOOL,,,
Shouldnt celebrities have their on style Lmao anybody can be famous noadays,,,
He got the mascotte ahahahah hattaafuuuuck She s cute,,,
Buffer as earing tennis shoes ith his suit hat a joke,,,
Dam,,,
Ayo hats that tall robots thing,,,
Its for the kids,,,
Ben looking kinda chunky,,,
Conor mcgregor off ish,,,
Mcgreger annabe,,,
My ife cringed so hard at Jake that she has to go lay don for a little hile no,,,
They got their on dana hite,,,
Haha I love ben That hair line thing is gonna cost Jake the fightb,,,
u sure,,,
I really hope Askren teaches this pile a lesson,,,
huge lesson,,,
Ben askren isnt even in shape Hes got the body of an old man hos been drinking beer,,,
Jake the little Mcgregor fan,,,
hos here after Ben on,,,
ho is gonna pay for a fight hen your gonna see it on YouTube a hour later,,,
Lol you can atch it online on the bookies,,,
I hope ben beats the shiznet out of jake,,,
Conors number  fan,,,
This guy is crazy,,,
I think by no e should all kno jake cannot lose,,,
Lets go Jake Paul the face of boxing hat ill the haters say after tonight,,,
